Epoch, Ratio of 1s (if random), Location of ASM (if needed), K (if needed), Accuracy, Loss
359, , layer1.1.conv2, 10, 0.3616696298122406, 0.0333093974495638 
360, , layer1.1.conv2, 10, 0.36090609431266785, 0.03372952531284581 
361, , layer2.1.conv2, 10, 0.10333418101072311, 0.0358253303876388 
362, , layer2.1.conv2, 10, 0.2323746532201767, 0.03371090299150482 
363, , layer2.1.conv2, 10, 0.2540086507797241, 0.03272596295173006 
364, , layer2.1.conv2, 10, 0.265207439661026, 0.03330219729494642 
365, , layer2.1.conv2, 10, 0.28098753094673157, 0.03221702430047404 
366, , layer2.1.conv2, 10, 0.29091373085975647, 0.03249311447143555 
367, , layer2.1.conv2, 10, 0.2977856993675232, 0.03185491344648999 
368, , layer2.1.conv2, 10, 0.30491217970848083, 0.03206300389587682 
369, , layer2.1.conv2, 10, 0.3128022253513336, 0.03192559827463291 
370, , layer2.1.conv2, 10, 0.3255281150341034, 0.0315127239848676 
371, , layer2.1.conv2, 10, 0.32807329297065735, 0.03192074883223854 
372, , layer2.1.conv2, 10, 0.33010944724082947, 0.03197472296952898 
373, , layer2.1.conv2, 10, 0.34156274795532227, 0.03169164590236036 
374, , layer2.1.conv2, 10, 0.34156274795532227, 0.03193390360313021 
375, , layer2.1.conv2, 10, 0.3514889180660248, 0.031838174963397935 
376, , layer2.1.conv2, 10, 0.36396029591560364, 0.0309518260123257 
377, , layer2.1.conv2, 10, 0.37210485339164734, 0.03124844457515174 
378, , layer2.1.conv2, 10, 0.3751590847969055, 0.03199809316339976 
379, , layer2.1.conv2, 10, 0.3647238612174988, 0.03281306428562202 
380, , layer2.1.conv2, 10, 0.37235936522483826, 0.03172396889895572 
381, , layer2.1.conv2, 10, 0.36421480774879456, 0.033416348184511294 
382, , layer2.1.conv2, 10, 0.3784677982330322, 0.0327791985239076 
383, , layer2.1.conv2, 10, 0.3929753005504608, 0.03135121866897579 
384, , layer2.1.conv2, 10, 0.38381266593933105, 0.03276736885271293 
385, , layer2.1.conv2, 10, 0.39501145482063293, 0.03164287781132848 
386, , layer2.1.conv2, 10, 0.38737592101097107, 0.032575787054306075 
387, , layer2.1.conv2, 10, 0.3914481997489929, 0.032466389320375474 
388, , layer2.1.conv2, 10, 0.3861033320426941, 0.032661297396261536 
389, , layer2.1.conv2, 10, 0.3914481997489929, 0.03177151400249828 
390, , layer2.1.conv2, 10, 0.39501145482063293, 0.031975918308897885 
391, , layer3.1.conv2, 10, 0.06337490677833557, 0.034158786097444264 
392, , layer3.1.conv2, 10, 0.23288369178771973, 0.030912169399198365 
393, , layer3.1.conv2, 10, 0.2980402112007141, 0.028966863029753775 
394, , layer3.1.conv2, 10, 0.31636548042297363, 0.028369312949021615 
395, , layer3.1.conv2, 10, 0.34588953852653503, 0.027018139822909657 
396, , layer3.1.conv2, 10, 0.3588699400424957, 0.026850551465413867 
397, , layer3.1.conv2, 10, 0.38075846433639526, 0.025957915400026652 
398, , layer3.1.conv2, 10, 0.39017561078071594, 0.026039351698520317 
399, , layer3.1.conv2, 10, 0.3995927572250366, 0.025639339632950352 
400, , layer3.1.conv2, 10, 0.4120641350746155, 0.025428334032497082 
