Epoch, Ratio of 1s (if random), Location of ASM (if needed), K (if needed), Accuracy, Loss
280, 0.2, , 5, 0.1616894155740738, 0.03071660728991642
281, 0.2, , 5, 0.1616894155740738, 0.03071659813561944
282, 0.2, , 5, 0.1616894155740738, 0.030716590913896266
283, 0.2, , 5, 0.1616894155740738, 0.030716579115024605
284, 0.2, , 5, 0.1616894155740738, 0.03071656345100533
285, 0.2, , 5, 0.1616894155740738, 0.030716550329846326
286, 0.2, , 5, 0.1616894155740738, 0.030716537971545405
287, 0.2, , 5, 0.1616894155740738, 0.030716531360108698
288, 0.2, , 5, 0.1616894155740738, 0.03071651884923616
289, 0.2, , 5, 0.1616894155740738, 0.03071650379550335
290, 0.2, , 5, 0.1616894155740738, 0.03071649342063344
291, 0.2, , 5, 0.1616894155740738, 0.030716486097195857
292, 0.2, , 5, 0.1616894155740738, 0.030716478214329015
293, 0.2, , 5, 0.1616894155740738, 0.03071646575431368
294, 0.2, , 5, 0.1616894155740738, 0.030716447394862515
295, 0.2, , 5, 0.1616894155740738, 0.030716446733718848
296, 0.2, , 5, 0.1616894155740738, 0.030716444801145038
297, 0.2, , 5, 0.1616894155740738, 0.030716444750287834
298, 0.2, , 5, 0.1616894155740738, 0.030716444089144163
299, 0.2, , 5, 0.1616894155740738, 0.030716443428000492
300, 0.2, , 5, 0.1616894155740738, 0.03071644210571315
301, 1.0, , 10, 0.15912969410419464, nan
302, 1.0, , 10, 0.16339591145515442, nan
303, 1.0, , 10, 0.164675772190094, nan
304, 1.0, , 10, 0.16339591145515442, nan
305, 1.0, , 10, 0.16339591145515442, nan
306, 1.0, , 10, 0.16339591145515442, nan
307, 1.0, , 10, 0.16339591145515442, nan
308, 1.0, , 10, 0.164675772190094, nan
309, 1.0, , 10, 0.16339591145515442, nan
310, 1.0, , 10, 0.164675772190094, nan
311, 1.0, , 10, 0.16339591145515442, nan
312, 1.0, , 10, 0.16339591145515442, nan
313, 1.0, , 10, 0.16339591145515442, nan
314, 1.0, , 10, 0.16339591145515442, nan
315, 1.0, , 10, 0.16339591145515442, nan
316, 1.0, , 10, 0.16339591145515442, nan
317, 1.0, , 10, 0.16339591145515442, nan
318, 1.0, , 10, 0.164675772190094, nan
319, 1.0, , 10, 0.164675772190094, nan
320, 1.0, , 10, 0.16339591145515442, nan
321, 1.0, , 10, 0.16339591145515442, nan
322, 1.0, , 10, 0.16339591145515442, nan
323, 1.0, , 10, 0.16339591145515442, nan
324, 1.0, , 10, 0.16339591145515442, nan
325, 1.0, , 10, 0.16339591145515442, nan
326, 1.0, , 10, 0.16339591145515442, nan
327, 1.0, , 10, 0.164675772190094, nan
328, 1.0, , 10, 0.164675772190094, nan
329, 1.0, , 10, 0.16339591145515442, nan
330, 1.0, , 10, 0.16339591145515442, nan
331, 0.8, , 10, 0.1595563143491745, 0.030694555910780973
332, 0.8, , 10, 0.16339591145515442, nan
